Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
,11:00,,,162.1,,,7.99,,103070,85.0,0.00365,
,,,,,,,,,,,,
,11:15,9.129,1.1583,,1.2229,4.441,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:45,9.143,1.1618,,1.2229,4.454,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:00,,,176.4,,,7.99,,103030,83.3,0.00356,
,,,,,,,,,,,,
,12:15,9.150,1.1638,,1.2229,4.462,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:45,9.153,1.1646,,1.2229,4.465,,4.688,,,,-0.0
,,,,,,,,,,,,
,13:00,,,190.7,,,7.99,,103020,83.3,0.00359,
,,,,,,,,,,,,
,13:15,9.157,1.1656,,1.2229,4.469,,4.688,,,,-0.0
,,,,,,,,,,,,
,13:45,9.160,1.1663,,1.2229,4.471,,4.688,,,,-0.0
,,,,,,,,,,,,
,14:00,,,204.8,,,8.00,,103000,83.4,0.00362,
,,,,,,,,,,,,
,14:15,9.159,1.1662,,1.2229,4.471,,4.688,,,,-0.0
,,,,,,,,,,,,
,14:45,9.159,1.1662,,1.2229,4.471,,4.688,,,,-0.0
,,,,,,,,,,,,
,15:00,,,218.2,,,8.00,,103000,85.2,0.00375,
,,,,,,,,,,,,
,15:15,9.170,1.1689,,1.2229,4.481,,4.688,,,,-0.0
,,,,,,,,,,,,
,15:45,9.192,1.1747,,1.2229,4.503,,4.688,,,,-0.0
,,,,,,,,,,,,
,16:00,,,230.8,,,7.99,,103020,80.4,0.00356,
,,,,,,,,,,,,
,16:15,9.198,1.1764,,1.2229,4.510,,4.688,,,,0.0
,,,,,,,,,,,,
,16:45,9.184,1.1726,,1.2229,4.495,,4.688,,,,0.0
,,,,,,,,,,,,
,17:00,,,242.9,,,8.00,,103010,79.1,0.00358,
,,,,,,,,,,,,
,17:15,9.223,1.1827,,1.2229,4.534,,4.688,,,,0.0
,,,,,,,,,,,,
,17:45,9.321,1.2084,,1.2229,4.633,,4.688,,,,0.0
,,,,,,,,,,,,
,18:00,,,254.7,,,8.00,,103040,88.2,0.00377,
,,,,,,,,,,,,
,18:15,8.782,1.0677,,1.2229,4.093,,4.688,,,,0.0
,,,,,,,,,,,,
,18:45,8.696,1.0454,,1.2229,4.008,,4.688,,,,0.0
,,,,,,,,,,,,
,19:00,,,266.6,,,8.00,,103060,85.4,0.00383,
,,,,,,,,,,,,
,19:15,8.607,1.0220,,1.2229,3.918,,4.688,,,,0.0
,,,,,,,,,,,,
,19:45,8.522,1.0000,,1.2229,3.834,,4.688,,,,0.0
,,,,,,,,,,,,
,20:00,,,279.2,,,8.00,,103100,68.8,0.00322,
,,,,,,,,,,,,
,20:15,8.490,0.9917,,1.2229,3.802,,4.688,,,,0.0
,,,,,,,,,,,,
,20:45,8.525,1.0007,,1.2229,3.837,,4.688,,,,0.0
,,,,,,,,,,,,
,21:00,,,293.3,,,8.00,,103140,80.8,0.00370,
,,,,,,,,,,,,
,21:15,8.549,1.0071,,1.2229,3.861,,4.688,,,,0.0
,,,,,,,,,,,,
,21:45,8.558,1.0092,,1.2229,3.869,,4.688,,,,0.0
,,,,,,,,,,,,
,22:00,,,309.9,,,8.00,,103150,80.8,0.00370,
,,,,,,,,,,,,
,22:15,9.415,1.2328,,1.2229,4.726,,4.688,,,,0.0
,,,,,,,,,,,,
,22:45,9.360,1.2186,,1.2229,4.672,,4.688,,,,0.0
,,,,,,,,,,,,
,23:00,,,330.1,,,7.99,,103180,82.2,0.00371,
,,,,,,,,,,,,
,23:15,9.475,1.2486,,1.2229,4.787,,4.688,,,,0.0
,,,,,,,,,,,,
,23:45,9.465,1.2459,,1.2229,4.777,,4.688,,,,0.0
,,,,,,,,,,,,
"Mon, 16/Jan",24:00,,,353.8,,,8.00,,103200,86.8,0.00381,
,,,,,,,,,,,,
,00:15,9.571,1.2737,,1.2229,4.883,,4.688,,,,0.0
,,,,,,,,,,,,
,00:45,9.571,1.2736,,1.2229,4.883,,4.688,,,,0.0
,,,,,,,,,,,,
,01:00,,,18.1,,,8.00,,103260,78.5,0.00339,
,,,,,,,,,,,,
,01:15,9.571,1.2735,,1.2229,4.882,,4.688,,,,0.0
,,,,,,,,,,,,
,01:45,9.566,1.2723,,1.2229,4.878,,4.688,,,,0.0
,,,,,,,,,,,,
,02:00,,,40.2,,,8.00,,103300,81.7,0.00350,
,,,,,,,,,,,,
,02:15,9.551,1.2684,,1.2229,4.863,,4.688,,,,0.0
,,,,,,,,,,,,
,02:45,9.527,1.2621,,1.2229,4.839,,4.688,,,,0.0
,,,,,,,,,,,,
,03:00,,,58.5,,,8.00,,103300,75.2,0.00325,
,,,,,,,,,,,,
,03:15,9.520,1.2603,,1.2229,4.832,,4.688,,,,0.0
,,,,,,,,,,,,
,03:45,9.530,1.2629,,1.2229,4.842,,4.688,,,,0.0
,,,,,,,,,,,,
,04:00,,,73.8,,,7.99,,103330,76.6,0.00326,
,,,,,,,,,,,,
,04:15,9.515,1.2589,,1.2229,4.827,,4.688,,,,0.0
,,,,,,,,,,,,
,04:45,9.473,1.2480,,1.2229,4.785,,4.688,,,,0.0
,,,,,,,,,,,,
,05:00,,,87.0,,,7.99,,103320,75.4,0.00328,
,,,,,,,,,,,,
,05:15,9.446,1.2409,,1.2229,4.757,,4.688,,,,0.0
,,,,,,,,,,,,
,05:45,9.434,1.2378,,1.2229,4.745,,4.688,,,,0.0
,,,,,,,,,,,,
,06:00,,,99.2,,,8.00,,103340,75.3,0.00328,
,,,,,,,,,,,,
,06:15,9.417,1.2334,,1.2229,4.729,,4.688,,,,0.0
,,,,,,,,,,,,
,06:45,9.395,1.2277,,1.2229,4.707,,4.688,,,,0.0
,,,,,,,,,,,,
,07:00,,,111.0,,,8.00,,103390,77.1,0.00337,
,,,,,,,,,,,,
,07:15,9.373,1.2220,,1.2229,4.685,,4.688,,,,0.0
,,,,,,,,,,,,
,07:45,9.352,1.2163,,1.2229,4.663,,4.688,,,,0.0
,,,,,,,,,,,,
,08:00,,,122.9,,,7.99,,103420,70.8,0.00312,
,,,,,,,,,,,,
,08:15,9.310,1.2054,,1.2229,4.621,,4.688,,,,-0.0
,,,,,,,,,,,,
,08:45,9.205,1.1780,,1.2229,4.516,,4.688,,,,-0.0
,,,,,,,,,,,,
,09:00,,,135.2,,,7.00,,103450,64.9,0.00292,
,,,,,,,,,,,,
,09:15,8.512,0.9975,,1.2229,3.824,,4.688,,,,-0.0
,,,,,,,,,,,,
,09:45,8.463,0.9846,,1.2229,3.775,,4.688,,,,-0.0
,,,,,,,,,,,,
,10:00,,,148.3,,,7.00,,103460,71.3,0.00323,
,,,,,,,,,,,,
,10:15,8.427,0.9751,,1.2229,3.738,,4.688,,,,-0.0
,,,,,,,,,,,,
,10:45,8.377,0.9621,,1.2229,3.688,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:00,,,162.0,,,6.99,,103430,68.5,0.00315,
,,,,,,,,,,,,
,11:15,8.341,0.9526,,1.2229,3.652,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:45,8.331,0.9501,,1.2229,3.643,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:00,,,176.3,,,6.99,,103420,71.3,0.00323,
,,,,,,,,,,,,
,12:15,8.322,0.9477,,1.2229,3.633,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:45,8.318,0.9468,,1.2229,3.630,,4.688,,,,-0.0
,,,,,,,,,,,,
,13:00,,,190.7,,,6.99,,103420,74.4,0.00338,
,,,,,,,,,,,,
,13:15,8.355,0.9564,,1.2229,3.667,,4.688,,,,-0.0
,,,,,,,,,,,,
,13:45,8.455,0.9825,,1.2229,3.767,,4.688,,,,-0.0
,,,,,,,,,,,,
,14:00,,,204.7,,,8.00,,103400,69.3,0.00308,
,,,,,,,,,,,,
,14:15,8.551,1.0074,,1.2229,3.862,,4.688,,,,-0.0
,,,,,,,,,,,,
,14:45,8.601,1.0205,,1.2229,3.912,,4.688,,,,-0.0
,,,,,,,,,,,,
,15:00,,,218.2,,,8.00,,103390,70.9,0.00315,
,,,,,,,,,,,,
,15:15,8.667,1.0378,,1.2229,3.979,,4.688,,,,-0.0
,,,,,,,,,,,,
,15:45,8.763,1.0629,,1.2229,4.075,,4.688,,,,-0.0
,,,,,,,,,,,,
,16:00,,,230.9,,,8.00,,103460,68.8,0.00296,
,,,,,,,,,,,,
,16:15,8.844,1.0840,,1.2229,4.156,,4.688,,,,0.0
,,,,,,,,,,,,
,16:45,8.902,1.0991,,1.2229,4.214,,4.688,,,,0.0
,,,,,,,,,,,,
,17:00,,,243.0,,,8.00,,103450,76.6,0.00326,
,,,,,,,,,,,,
,17:15,8.943,1.1097,,1.2229,4.255,,4.688,,,,0.0
,,,,,,,,,,,,
,17:45,8.970,1.1169,,1.2229,4.282,,4.688,,,,0.0
,,,,,,,,,,,,
,18:00,,,254.7,,,8.00,,103460,73.4,0.00312,
,,,,,,,,,,,,
,18:15,8.444,0.9796,,1.2229,3.755,,4.688,,,,0.0
,,,,,,,,,,,,
,18:45,8.462,0.9843,,1.2229,3.774,,4.688,,,,0.0
,,,,,,,,,,,,
,19:00,,,266.6,,,8.00,,103460,76.4,0.00320,
,,,,,,,,,,,,
,19:15,8.483,0.9898,,1.2229,3.795,,4.688,,,,0.0
,,,,,,,,,,,,
,19:45,8.513,0.9976,,1.2229,3.825,,4.688,,,,0.0
,,,,,,,,,,,,
,20:00,,,279.2,,,7.99,,103520,76.1,0.00312,
,,,,,,,,,,,,
,20:15,8.533,1.0029,,1.2229,3.845,,4.688,,,,0.0
,,,,,,,,,,,,
,20:45,8.557,1.0090,,1.2229,3.868,,4.688,,,,0.0
,,,,,,,,,,,,
,21:00,,,293.3,,,8.00,,103500,76.1,0.00312,
,,,,,,,,,,,,
,21:15,8.572,1.0130,,1.2229,3.884,,4.688,,,,0.0
,,,,,,,,,,,,
,21:45,8.573,1.0133,,1.2229,3.885,,4.688,,,,0.0
,,,,,,,,,,,,
,22:00,,,309.9,,,7.99,,103470,74.6,0.00310,
,,,,,,,,,,,,
,22:15,9.427,1.2361,,1.2229,4.739,,4.688,,,,0.0
,,,,,,,,,,,,
,22:45,9.374,1.2223,,1.2229,4.686,,4.688,,,,0.0
,,,,,,,,,,,,
,23:00,,,330.1,,,8.00,,103460,74.5,0.00308,
,,,,,,,,,,,,
,23:15,9.468,1.2468,,1.2229,4.780,,4.688,,,,0.0
,,,,,,,,,,,,
,23:45,9.415,1.2328,,1.2229,4.726,,4.688,,,,0.0
,,,,,,,,,,,,
"Tue, 17/Jan",24:00,,,353.6,,,7.99,,103470,74.6,0.00310,
,,,,,,,,,,,,
,00:15,9.513,1.2584,,1.2229,4.825,,4.688,,,,0.0
,,,,,,,,,,,,
,00:45,9.538,1.2649,,1.2229,4.849,,4.688,,,,0.0
,,,,,,,,,,,,
,01:00,,,17.9,,,8.00,,103440,81.0,0.00327,
,,,,,,,,,,,,
,01:15,9.584,1.2770,,1.2229,4.896,,4.688,,,,0.0
,,,,,,,,,,,,
,01:45,9.649,1.2939,,1.2229,4.961,,4.688,,,,0.0
,,,,,,,,,,,,
,02:00,,,39.9,,,7.99,,103420,84.5,0.00325,
,,,,,,,,,,,,
,02:15,9.684,1.3030,,1.2229,4.995,,4.688,,,,0.0
,,,,,,,,,,,,
,02:45,9.690,1.3045,,1.2229,5.001,,4.688,,,,0.0
,,,,,,,,,,,,
,03:00,,,58.3,,,7.99,,103420,84.4,0.00322,
,,,,,,,,,,,,
,03:15,9.681,1.3022,,1.2229,4.992,,4.688,,,,0.0
,,,,,,,,,,,,
,03:45,9.659,1.2965,,1.2229,4.971,,4.688,,,,0.0
,,,,,,,,,,,,
,04:00,,,73.6,,,7.99,,103420,83.0,0.00321,
,,,,,,,,,,,,
,04:15,9.639,1.2912,,1.2229,4.950,,4.688,,,,0.0
,,,,,,,,,,,,
,04:45,9.620,1.2864,,1.2229,4.932,,4.688,,,,0.0
,,,,,,,,,,,,
,05:00,,,86.8,,,8.00,,103400,79.9,0.00314,
,,,,,,,,,,,,
,05:15,9.613,1.2845,,1.2229,4.924,,4.688,,,,0.0
,,,,,,,,,,,,
,05:45,9.616,1.2853,,1.2229,4.928,,4.688,,,,0.0
,,,,,,,,,,,,
,06:00,,,99.0,,,8.00,,103360,79.9,0.00314,
,,,,,,,,,,,,
,06:15,9.608,1.2833,,1.2229,4.920,,4.688,,,,0.0
,,,,,,,,,,,,
,06:45,9.588,1.2781,,1.2229,4.900,,4.688,,,,0.0
,,,,,,,,,,,,
,07:00,,,110.8,,,7.99,,103370,75.2,0.00300,
,,,,,,,,,,,,
,07:15,9.588,1.2780,,1.2229,4.900,,4.688,,,,0.0
,,,,,,,,,,,,
,07:45,9.609,1.2833,,1.2229,4.920,,4.688,,,,0.0
,,,,,,,,,,,,
,08:00,,,122.7,,,7.99,,103370,78.2,0.00307,
,,,,,,,,,,,,
,08:15,9.611,1.2839,,1.2229,4.922,,4.688,,,,-0.0
,,,,,,,,,,,,
,08:45,9.551,1.2683,,1.2229,4.862,,4.688,,,,-0.0
,,,,,,,,,,,,
,09:00,,,135.1,,,7.99,,103370,74.8,0.00294,
,,,,,,,,,,,,
,09:15,8.898,1.0980,,1.2229,4.210,,4.688,,,,-0.0
,,,,,,,,,,,,
,09:45,8.890,1.0960,,1.2229,4.202,,4.688,,,,-0.0
,,,,,,,,,,,,
,10:00,,,148.1,,,7.99,,103430,76.5,0.00300,
,,,,,,,,,,,,
,10:15,8.902,1.0992,,1.2229,4.214,,4.688,,,,-0.0
,,,,,,,,,,,,
,10:45,8.910,1.1010,,1.2229,4.221,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:00,,,161.9,,,8.00,,103450,75.0,0.00297,
,,,,,,,,,,,,
,11:15,8.921,1.1040,,1.2229,4.233,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:45,8.914,1.1023,,1.2229,4.226,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:00,,,176.2,,,7.00,,103460,76.3,0.00297,
,,,,,,,,,,,,
,12:15,8.910,1.1011,,1.2229,4.222,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:45,8.965,1.1154,,1.2229,4.276,,4.688,,,,-0.0
,,,,,,,,,,,,
,13:00,,,190.6,,,7.99,,103430,79.5,0.00308,
,,,,,,,,,,,,
,13:15,9.043,1.1357,,1.2229,4.354,,4.688,,,,-0.0
,,,,,,,,,,,,
,13:45,9.109,1.1531,,1.2229,4.421,,4.688,,,,-0.0
,,,,,,,,,,,,
,14:00,,,204.7,,,7.99,,103420,75.7,0.00289,
,,,,,,,,,,,,
,14:15,9.167,1.1681,,1.2229,4.478,,4.688,,,,-0.0
,,,,,,,,,,,,
,14:45,9.223,1.1828,,1.2229,4.535,,4.688,,,,-0.0
,,,,,,,,,,,,
,15:00,,,218.2,,,8.00,,103440,77.3,0.00293,
,,,,,,,,,,,,
,15:15,9.296,1.2019,,1.2229,4.608,,4.688,,,,-0.0
,,,,,,,,,,,,
,15:45,9.387,1.2255,,1.2229,4.698,,4.688,,,,-0.0
,,,,,,,,,,,,
,16:00,,,230.9,,,8.00,,103450,78.5,0.00291,
,,,,,,,,,,,,
,16:15,9.489,1.2523,,1.2229,4.801,,4.688,,,,0.0
,,,,,,,,,,,,
,16:45,9.601,1.2814,,1.2229,4.913,,4.688,,,,0.0
,,,,,,,,,,,,
,17:00,,,243.0,,,2.99,,103470,83.3,0.00293,
,,,,,,,,,,,,
,17:15,9.687,1.3039,,1.2229,4.999,,4.688,,,,0.0
,,,,,,,,,,,,
,17:45,9.746,1.3192,,1.2229,5.057,,4.688,,,,0.0
,,,,,,,,,,,,
,18:00,,,254.8,,,8.00,,103440,86.8,0.00301,
,,,,,,,,,,,,
,18:15,9.232,1.1850,,1.2229,4.543,,4.688,,,,0.0
,,,,,,,,,,,,
,18:45,9.248,1.1892,,1.2229,4.559,,4.688,,,,0.0
,,,,,,,,,,,,
,19:00,,,266.7,,,7.99,,103470,86.8,0.00298,
,,,,,,,,,,,,
,19:15,9.257,1.1916,,1.2229,4.568,,4.688,,,,0.0
,,,,,,,,,,,,
,19:45,9.262,1.1929,,1.2229,4.573,,4.688,,,,0.0
,,,,,,,,,,,,
,20:00,,,279.3,,,7.99,,103520,88.6,0.00305,
,,,,,,,,,,,,
,20:15,9.265,1.1937,,1.2229,4.577,,4.688,,,,0.0
,,,,,,,,,,,,
,20:45,9.282,1.1983,,1.2229,4.594,,4.688,,,,0.0
,,,,,,,,,,,,
,21:00,,,293.4,,,7.99,,103480,86.8,0.00301,
,,,,,,,,,,,,
,21:15,9.321,1.2082,,1.2229,4.632,,4.688,,,,0.0
,,,,,,,,,,,,
,21:45,9.375,1.2225,,1.2229,4.687,,4.688,,,,0.0
,,,,,,,,,,,,
,22:00,,,310.0,,,8.00,,103500,84.8,0.00289,
,,,,,,,,,,,,
,22:15,10.264,1.4544,,1.2229,5.576,,4.688,,,,0.0
,,,,,,,,,,,,
,22:45,10.226,1.4445,,1.2229,5.538,,4.688,,,,0.0
,,,,,,,,,,,,
,23:00,,,330.1,,,7.99,,103480,82.9,0.00280,
,,,,,,,,,,,,
,23:15,10.350,1.4767,,1.2229,5.662,,4.688,,,,0.0
,,,,,,,,,,,,
,23:45,10.341,1.4743,,1.2229,5.652,,4.688,,,,0.0
,,,,,,,,,,,,
"Wed, 18/Jan",24:00,,,353.5,,,7.99,,103470,84.6,0.00281,
,,,,,,,,,,,,
,00:15,10.463,1.5061,,1.2229,5.774,,4.688,,,,0.0
,,,,,,,,,,,,
,00:45,10.490,1.5133,,1.2229,5.802,,4.688,,,,0.0
,,,,,,,,,,,,
,01:00,,,17.7,,,8.00,,103440,88.2,0.00286,
,,,,,,,,,,,,
,01:15,10.516,1.5202,,1.2229,5.828,,4.688,,,,0.0
,,,,,,,,,,,,
,01:45,10.541,1.5266,,1.2229,5.853,,4.688,,,,0.0
,,,,,,,,,,,,
,02:00,,,39.7,,,8.00,,103410,88.1,0.00281,
,,,,,,,,,,,,
,02:15,10.569,1.5338,,1.2229,5.880,,4.688,,,,0.0
,,,,,,,,,,,,
,02:45,10.598,1.5414,,1.2229,5.909,,4.688,,,,0.0
,,,,,,,,,,,,
,03:00,,,58.1,,,8.00,,103390,88.0,0.00276,
,,,,,,,,,,,,
,03:15,10.628,1.5493,,1.2229,5.940,,4.688,,,,0.0
,,,,,,,,,,,,
,03:45,10.659,1.5574,,1.2229,5.971,,4.688,,,,0.0
,,,,,,,,,,,,
,04:00,,,73.3,,,7.99,,103370,89.9,0.00277,
,,,,,,,,,,,,
,04:15,10.680,1.5628,,1.2229,5.992,,4.688,,,,0.0
,,,,,,,,,,,,
,04:45,10.690,1.5655,,1.2229,6.002,,4.688,,,,0.0
,,,,,,,,,,,,
,05:00,,,86.6,,,8.00,,103300,91.9,0.00284,
,,,,,,,,,,,,
,05:15,10.705,1.5694,,1.2229,6.017,,4.688,,,,0.0
,,,,,,,,,,,,
,05:45,10.725,1.5745,,1.2229,6.036,,4.688,,,,0.0
,,,,,,,,,,,,
,06:00,,,98.8,,,8.00,,103290,91.8,0.00281,
,,,,,,,,,,,,
,06:15,10.749,1.5809,,1.2229,6.061,,4.688,,,,0.0
,,,,,,,,,,,,
,06:45,10.792,1.5921,,1.2229,6.104,,4.688,,,,0.0
,,,,,,,,,,,,
,07:00,,,110.6,,,7.99,,103270,93.8,0.00283,
,,,,,,,,,,,,
,07:15,10.841,1.6049,,1.2229,6.153,,4.688,,,,0.0
,,,,,,,,,,,,
,07:45,10.879,1.6146,,1.2229,6.190,,4.688,,,,0.0
,,,,,,,,,,,,
,08:00,,,122.5,,,8.00,,103260,93.8,0.00280,
,,,,,,,,,,,,
,08:15,10.837,1.6039,,1.2229,6.149,,4.688,,,,-0.0
,,,,,,,,,,,,
,08:45,10.787,1.5907,,1.2229,6.098,,4.688,,,,-0.0
,,,,,,,,,,,,
,09:00,,,134.9,,,7.99,,103270,93.8,0.00280,
,,,,,,,,,,,,
,09:15,10.146,1.4235,,1.2229,5.457,,4.688,,,,-0.0
,,,,,,,,,,,,
,09:45,10.148,1.4240,,1.2229,5.460,,4.688,,,,-0.0
,,,,,,,,,,,,
,10:00,,,148.0,,,7.99,,103280,91.7,0.00272,
,,,,,,,,,,,,
,10:15,10.170,1.4298,,1.2229,5.482,,4.688,,,,-0.0
,,,,,,,,,,,,
,10:45,10.196,1.4365,,1.2229,5.507,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:00,,,161.8,,,8.00,,103260,91.7,0.00272,
,,,,,,,,,,,,
,11:15,10.203,1.4385,,1.2229,5.515,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:45,10.190,1.4351,,1.2229,5.502,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:00,,,176.1,,,8.00,,103190,89.8,0.00275,
,,,,,,,,,,,,
,12:15,10.210,1.4402,,1.2229,5.522,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:45,10.268,1.4554,,1.2229,5.580,,4.688,,,,-0.0
,,,,,,,,,,,,
,13:00,,,190.6,,,7.99,,103120,89.7,0.00271,
,,,,,,,,,,,,
,13:15,10.326,1.4704,,1.2229,5.638,,4.688,,,,-0.0
,,,,,,,,,,,,
,13:45,10.380,1.4847,,1.2229,5.692,,4.688,,,,-0.0
,,,,,,,,,,,,
,14:00,,,204.7,,,7.99,,103070,93.8,0.00281,
,,,,,,,,,,,,
,14:15,10.425,1.4964,,1.2229,5.737,,4.688,,,,-0.0
,,,,,,,,,,,,
,14:45,10.462,1.5059,,1.2229,5.773,,4.688,,,,-0.0
,,,,,,,,,,,,
,15:00,,,218.2,,,7.99,,103030,93.8,0.00283,
,,,,,,,,,,,,
,15:15,10.492,1.5138,,1.2229,5.804,,4.688,,,,-0.0
,,,,,,,,,,,,
,15:45,10.537,1.5256,,1.2229,5.849,,4.688,,,,-0.0
,,,,,,,,,,,,
,16:00,,,230.9,,,8.00,,103010,91.9,0.00285,
,,,,,,,,,,,,
,16:15,10.579,1.5365,,1.2229,5.891,,4.688,,,,-0.0
,,,,,,,,,,,,
,16:45,10.609,1.5444,,1.2229,5.921,,4.688,,,,-0.0
,,,,,,,,,,,,
,17:00,,,243.0,,,7.99,,102980,92.0,0.00290,
,,,,,,,,,,,,
,17:15,10.616,1.5462,,1.2229,5.928,,4.688,,,,0.0
,,,,,,,,,,,,
,17:45,10.602,1.5426,,1.2229,5.914,,4.688,,,,0.0
,,,,,,,,,,,,
,18:00,,,254.8,,,7.99,,102970,88.3,0.00288,
,,,,,,,,,,,,
,18:15,9.985,1.3816,,1.2229,5.297,,4.688,,,,0.0
,,,,,,,,,,,,
,18:45,9.982,1.3807,,1.2229,5.294,,4.688,,,,0.0
,,,,,,,,,,,,
,19:00,,,266.7,,,7.99,,102970,90.2,0.00294,
,,,,,,,,,,,,
,19:15,9.987,1.3820,,1.2229,5.298,,4.688,,,,0.0
,,,,,,,,,,,,
,19:45,10.008,1.3875,,1.2229,5.320,,4.688,,,,0.0
,,,,,,,,,,,,
,20:00,,,279.3,,,8.00,,103000,92.1,0.00295,
,,,,,,,,,,,,
,20:15,10.046,1.3974,,1.2229,5.358,,4.688,,,,0.0
,,,,,,,,,,,,
,20:45,10.095,1.4103,,1.2229,5.407,,4.688,,,,0.0
,,,,,,,,,,,,
,21:00,,,293.4,,,7.99,,102970,94.0,0.00299,
,,,,,,,,,,,,
,21:15,10.140,1.4221,,1.2229,5.452,,4.688,,,,0.0
,,,,,,,,,,,,
,21:45,10.175,1.4311,,1.2229,5.487,,4.688,,,,0.0
,,,,,,,,,,,,
,22:00,,,310.0,,,7.99,,102980,94.0,0.00299,
,,,,,,,,,,,,
,22:15,10.991,1.6439,,1.2229,6.303,,4.688,,,,0.0
,,,,,,,,,,,,
,22:45,10.921,1.6256,,1.2229,6.232,,4.688,,,,0.0
,,,,,,,,,,,,
,23:00,,,330.0,,,8.00,,102960,96.0,0.00308,
,,,,,,,,,,,,
,23:15,11.012,1.6494,,1.2229,6.324,,4.688,,,,0.0
,,,,,,,,,,,,
,23:45,11.046,1.6584,,1.2229,6.358,,4.688,,,,0.0
,,,,,,,,,,,,
"Thu, 19/Jan",24:00,,,353.4,,,8.00,,102940,94.0,0.00302,
,,,,,,,,,,,,
,00:15,11.168,1.6901,,1.2229,6.480,,4.688,,,,0.0
,,,,,,,,,,,,
,00:45,11.167,1.6898,,1.2229,6.479,,4.688,,,,0.0
,,,,,,,,,,,,
,01:00,,,17.5,,,7.99,,102930,96.0,0.00308,
,,,,,,,,,,,,
,01:15,11.155,1.6867,,1.2229,6.466,,4.688,,,,0.0
,,,,,,,,,,,,
,01:45,11.134,1.6812,,1.2229,6.446,,4.688,,,,0.0
,,,,,,,,,,,,
,02:00,,,39.5,,,7.99,,102920,96.0,0.00311,
,,,,,,,,,,,,
,02:15,11.112,1.6755,,1.2229,6.424,,4.688,,,,0.0
,,,,,,,,,,,,
,02:45,11.090,1.6698,,1.2229,6.402,,4.688,,,,0.0
,,,,,,,,,,,,
,03:00,,,57.8,,,7.99,,102870,96.1,0.00313,
,,,,,,,,,,,,
,03:15,11.091,1.6699,,1.2229,6.402,,4.688,,,,0.0
,,,,,,,,,,,,
,03:45,11.114,1.6759,,1.2229,6.425,,4.688,,,,0.0
,,,,,,,,,,,,
,04:00,,,73.1,,,8.00,,102890,96.0,0.00308,
,,,,,,,,,,,,
,04:15,11.123,1.6785,,1.2229,6.435,,4.688,,,,0.0
,,,,,,,,,,,,
,04:45,11.121,1.6778,,1.2229,6.432,,4.688,,,,0.0
,,,,,,,,,,,,
,05:00,,,86.4,,,7.99,,102870,96.0,0.00308,
,,,,,,,,,,,,
,05:15,11.133,1.6810,,1.2229,6.445,,4.688,,,,0.0
,,,,,,,,,,,,
,05:45,11.160,1.6880,,1.2229,6.472,,4.688,,,,0.0
,,,,,,,,,,,,
,06:00,,,98.6,,,8.00,,102840,96.0,0.00303,
,,,,,,,,,,,,
,06:15,11.173,1.6914,,1.2229,6.485,,4.688,,,,0.0
,,,,,,,,,,,,
,06:45,11.172,1.6912,,1.2229,6.484,,4.688,,,,0.0
,,,,,,,,,,,,
,07:00,,,110.4,,,7.99,,102830,94.0,0.00297,
,,,,,,,,,,,,
,07:15,11.194,1.6968,,1.2229,6.505,,4.688,,,,0.0
,,,,,,,,,,,,
,07:45,11.239,1.7085,,1.2229,6.550,,4.688,,,,0.0
,,,,,,,,,,,,
,08:00,,,122.4,,,7.99,,102830,93.9,0.00289,
,,,,,,,,,,,,
,08:15,11.088,1.6692,,1.2229,6.399,,4.688,,,,-0.0
,,,,,,,,,,,,
,08:45,11.029,1.6539,,1.2229,6.341,,4.688,,,,-0.0
,,,,,,,,,,,,
,09:00,,,134.7,,,8.00,,102890,93.9,0.00289,
,,,,,,,,,,,,
,09:15,10.366,1.4808,,1.2229,5.677,,4.688,,,,-0.0
,,,,,,,,,,,,
,09:45,10.330,1.4714,,1.2229,5.641,,4.688,,,,-0.0
,,,,,,,,,,,,
,10:00,,,147.8,,,8.00,,102860,93.9,0.00294,
,,,,,,,,,,,,
,10:15,10.310,1.4663,,1.2229,5.622,,4.688,,,,-0.0
,,,,,,,,,,,,
,10:45,10.284,1.4596,,1.2229,5.596,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:00,,,161.7,,,8.00,,102840,90.1,0.00289,
,,,,,,,,,,,,
,11:15,10.273,1.4568,,1.2229,5.585,,4.688,,,,-0.0
,,,,,,,,,,,,
,11:45,10.282,1.4591,,1.2229,5.594,,4.688,,,,-0.0
,,,,,,,,,,,,
,12:00,,,176.0,,,8.00,,102800,92.1,0.00296,
,,,,,,,,,,,,
