time,local_time,total_demand,heating_demand,cooling_demand
16/03/2019 01:00,16/03/2019 01:00,1.98,1.98,0
16/03/2019 02:00,16/03/2019 02:00,1.996,1.996,0
16/03/2019 03:00,16/03/2019 03:00,1.996,1.996,0
16/03/2019 04:00,16/03/2019 04:00,2.008,2.008,0
16/03/2019 05:00,16/03/2019 05:00,2.06,2.06,0
16/03/2019 06:00,16/03/2019 06:00,2.157,2.157,0
16/03/2019 07:00,16/03/2019 07:00,2.223,2.223,0
16/03/2019 08:00,16/03/2019 08:00,2.242,2.242,0
16/03/2019 09:00,16/03/2019 09:00,2.209,2.209,0
16/03/2019 10:00,16/03/2019 10:00,2.14,2.14,0
16/03/2019 11:00,16/03/2019 11:00,2.073,2.073,0
16/03/2019 12:00,16/03/2019 12:00,2.005,2.005,0
16/03/2019 13:00,16/03/2019 13:00,1.932,1.932,0
16/03/2019 14:00,16/03/2019 14:00,1.881,1.881,0
16/03/2019 15:00,16/03/2019 15:00,1.886,1.886,0
16/03/2019 16:00,16/03/2019 16:00,1.987,1.987,0
16/03/2019 17:00,16/03/2019 17:00,2.167,2.167,0
16/03/2019 18:00,16/03/2019 18:00,2.21,2.21,0
16/03/2019 19:00,16/03/2019 19:00,2.107,2.107,0
16/03/2019 20:00,16/03/2019 20:00,2.037,2.037,0
16/03/2019 21:00,16/03/2019 21:00,2.078,2.078,0
16/03/2019 22:00,16/03/2019 22:00,2.125,2.125,0
16/03/2019 23:00,16/03/2019 23:00,2.13,2.13,0
17/03/2019 00:00,17/03/2019 00:00,2.193,2.193,0
17/03/2019 01:00,17/03/2019 01:00,2.237,2.237,0
17/03/2019 02:00,17/03/2019 02:00,2.253,2.253,0
17/03/2019 03:00,17/03/2019 03:00,2.251,2.251,0
17/03/2019 04:00,17/03/2019 04:00,2.261,2.261,0
17/03/2019 05:00,17/03/2019 05:00,2.315,2.315,0
17/03/2019 06:00,17/03/2019 06:00,2.42,2.42,0
17/03/2019 07:00,17/03/2019 07:00,2.489,2.489,0
17/03/2019 08:00,17/03/2019 08:00,2.505,2.505,0
17/03/2019 09:00,17/03/2019 09:00,2.462,2.462,0
17/03/2019 10:00,17/03/2019 10:00,2.379,2.379,0
17/03/2019 11:00,17/03/2019 11:00,2.298,2.298,0
17/03/2019 12:00,17/03/2019 12:00,2.216,2.216,0
17/03/2019 13:00,17/03/2019 13:00,2.128,2.128,0
17/03/2019 14:00,17/03/2019 14:00,2.066,2.066,0
17/03/2019 15:00,17/03/2019 15:00,2.063,2.063,0
17/03/2019 16:00,17/03/2019 16:00,2.166,2.166,0
17/03/2019 17:00,17/03/2019 17:00,2.352,2.352,0
17/03/2019 18:00,17/03/2019 18:00,2.389,2.389,0
17/03/2019 19:00,17/03/2019 19:00,2.268,2.268,0
17/03/2019 20:00,17/03/2019 20:00,2.183,2.183,0
17/03/2019 21:00,17/03/2019 21:00,2.217,2.217,0
17/03/2019 22:00,17/03/2019 22:00,2.256,2.256,0
17/03/2019 23:00,17/03/2019 23:00,2.25,2.25,0
18/03/2019 00:00,18/03/2019 00:00,2.305,2.305,0
18/03/2019 01:00,18/03/2019 01:00,2.339,2.339,0
18/03/2019 02:00,18/03/2019 02:00,2.344,2.344,0
18/03/2019 03:00,18/03/2019 03:00,2.328,2.328,0
18/03/2019 04:00,18/03/2019 04:00,2.325,2.325,0
18/03/2019 05:00,18/03/2019 05:00,2.368,2.368,0
18/03/2019 06:00,18/03/2019 06:00,2.461,2.461,0
18/03/2019 07:00,18/03/2019 07:00,2.516,2.516,0
18/03/2019 08:00,18/03/2019 08:00,2.517,2.517,0
18/03/2019 09:00,18/03/2019 09:00,2.458,2.458,0
18/03/2019 10:00,18/03/2019 10:00,2.36,2.36,0
18/03/2019 11:00,18/03/2019 11:00,2.265,2.265,0
18/03/2019 12:00,18/03/2019 12:00,2.17,2.17,0
18/03/2019 13:00,18/03/2019 13:00,2.07,2.07,0
18/03/2019 14:00,18/03/2019 14:00,1.995,1.995,0
18/03/2019 15:00,18/03/2019 15:00,1.979,1.979,0
18/03/2019 16:00,18/03/2019 16:00,2.063,2.063,0
18/03/2019 17:00,18/03/2019 17:00,2.224,2.224,0
18/03/2019 18:00,18/03/2019 18:00,2.243,2.243,0
18/03/2019 19:00,18/03/2019 19:00,2.113,2.113,0
18/03/2019 20:00,18/03/2019 20:00,2.019,2.019,0
18/03/2019 21:00,18/03/2019 21:00,2.035,2.035,0
18/03/2019 22:00,18/03/2019 22:00,2.056,2.056,0
18/03/2019 23:00,18/03/2019 23:00,2.034,2.034,0
19/03/2019 00:00,19/03/2019 00:00,2.069,2.069,0
19/03/2019 01:00,19/03/2019 01:00,2.083,2.083,0
19/03/2019 02:00,19/03/2019 02:00,2.071,2.071,0
19/03/2019 03:00,19/03/2019 03:00,2.041,2.041,0
19/03/2019 04:00,19/03/2019 04:00,2.023,2.023,0
19/03/2019 05:00,19/03/2019 05:00,2.044,2.044,0
19/03/2019 06:00,19/03/2019 06:00,2.107,2.107,0
19/03/2019 07:00,19/03/2019 07:00,2.137,2.137,0
19/03/2019 08:00,19/03/2019 08:00,2.122,2.122,0
19/03/2019 09:00,19/03/2019 09:00,2.056,2.056,0
19/03/2019 10:00,19/03/2019 10:00,1.959,1.959,0
19/03/2019 11:00,19/03/2019 11:00,1.866,1.866,0
19/03/2019 12:00,19/03/2019 12:00,1.773,1.773,0
19/03/2019 13:00,19/03/2019 13:00,1.679,1.679,0
19/03/2019 14:00,19/03/2019 14:00,1.606,1.606,0
19/03/2019 15:00,19/03/2019 15:00,1.581,1.581,0
19/03/2019 16:00,19/03/2019 16:00,1.635,1.635,0
19/03/2019 17:00,19/03/2019 17:00,1.75,1.75,0
19/03/2019 18:00,19/03/2019 18:00,1.752,1.752,0
19/03/2019 19:00,19/03/2019 19:00,1.639,1.639,0
19/03/2019 20:00,19/03/2019 20:00,1.554,1.554,0
19/03/2019 21:00,19/03/2019 21:00,1.555,1.555,0
19/03/2019 22:00,19/03/2019 22:00,1.56,1.56,0
19/03/2019 23:00,19/03/2019 23:00,1.533,1.533,0
20/03/2019 00:00,20/03/2019 00:00,1.548,1.548,0
20/03/2019 01:00,20/03/2019 01:00,1.548,1.548,0
20/03/2019 02:00,20/03/2019 02:00,1.529,1.529,0
20/03/2019 03:00,20/03/2019 03:00,1.497,1.497,0
20/03/2019 04:00,20/03/2019 04:00,1.474,1.474,0
20/03/2019 05:00,20/03/2019 05:00,1.48,1.48,0
20/03/2019 06:00,20/03/2019 06:00,1.516,1.516,0
20/03/2019 07:00,20/03/2019 07:00,1.529,1.529,0
20/03/2019 08:00,20/03/2019 08:00,1.509,1.509,0
20/03/2019 09:00,20/03/2019 09:00,1.454,1.454,0
20/03/2019 10:00,20/03/2019 10:00,1.377,1.377,0
20/03/2019 11:00,20/03/2019 11:00,1.305,1.305,0
20/03/2019 12:00,20/03/2019 12:00,1.234,1.234,0
20/03/2019 13:00,20/03/2019 13:00,1.162,1.162,0
20/03/2019 14:00,20/03/2019 14:00,1.107,1.107,0
20/03/2019 15:00,20/03/2019 15:00,1.085,1.085,0
20/03/2019 16:00,20/03/2019 16:00,1.118,1.118,0
20/03/2019 17:00,20/03/2019 17:00,1.193,1.193,0
20/03/2019 18:00,20/03/2019 18:00,1.19,1.19,0
20/03/2019 19:00,20/03/2019 19:00,1.11,1.11,0
20/03/2019 20:00,20/03/2019 20:00,1.051,1.051,0
20/03/2019 21:00,20/03/2019 21:00,1.05,1.05,0
20/03/2019 22:00,20/03/2019 22:00,1.052,1.052,0
20/03/2019 23:00,20/03/2019 23:00,1.033,1.033,0
21/03/2019 00:00,21/03/2019 00:00,1.043,1.043,0
21/03/2019 01:00,21/03/2019 01:00,1.043,1.043,0
21/03/2019 02:00,21/03/2019 02:00,1.032,1.032,0
21/03/2019 03:00,21/03/2019 03:00,1.013,1.013,0
21/03/2019 04:00,21/03/2019 04:00,1,1,0
21/03/2019 05:00,21/03/2019 05:00,1.008,1.008,0
21/03/2019 06:00,21/03/2019 06:00,1.037,1.037,0
21/03/2019 07:00,21/03/2019 07:00,1.052,1.052,0
21/03/2019 08:00,21/03/2019 08:00,1.045,1.045,0
21/03/2019 09:00,21/03/2019 09:00,1.014,1.014,0
21/03/2019 10:00,21/03/2019 10:00,0.969,0.969,0
21/03/2019 11:00,21/03/2019 11:00,0.927,0.927,0
21/03/2019 12:00,21/03/2019 12:00,0.887,0.887,0
21/03/2019 13:00,21/03/2019 13:00,0.845,0.845,0
21/03/2019 14:00,21/03/2019 14:00,0.816,0.816,0
21/03/2019 15:00,21/03/2019 15:00,0.811,0.811,0
21/03/2019 16:00,21/03/2019 16:00,0.849,0.849,0
21/03/2019 17:00,21/03/2019 17:00,0.921,0.921,0
21/03/2019 18:00,21/03/2019 18:00,0.934,0.934,0
21/03/2019 19:00,21/03/2019 19:00,0.888,0.888,0
21/03/2019 20:00,21/03/2019 20:00,0.856,0.856,0
21/03/2019 21:00,21/03/2019 21:00,0.872,0.872,0
21/03/2019 22:00,21/03/2019 22:00,0.892,0.892,0
21/03/2019 23:00,21/03/2019 23:00,0.894,0.894,0
22/03/2019 00:00,22/03/2019 00:00,0.923,0.923,0
22/03/2019 01:00,22/03/2019 01:00,0.944,0.944,0
22/03/2019 02:00,22/03/2019 02:00,0.954,0.954,0
22/03/2019 03:00,22/03/2019 03:00,0.957,0.957,0
22/03/2019 04:00,22/03/2019 04:00,0.966,0.966,0
22/03/2019 05:00,22/03/2019 05:00,0.995,0.995,0
22/03/2019 06:00,22/03/2019 06:00,1.047,1.047,0
22/03/2019 07:00,22/03/2019 07:00,1.085,1.085,0
22/03/2019 08:00,22/03/2019 08:00,1.101,1.101,0
22/03/2019 09:00,22/03/2019 09:00,1.092,1.092,0
22/03/2019 10:00,22/03/2019 10:00,1.065,1.065,0
22/03/2019 11:00,22/03/2019 11:00,1.039,1.039,0
22/03/2019 12:00,22/03/2019 12:00,1.013,1.013,0
22/03/2019 13:00,22/03/2019 13:00,0.983,0.983,0
22/03/2019 14:00,22/03/2019 14:00,0.965,0.965,0
22/03/2019 15:00,22/03/2019 15:00,0.976,0.976,0
22/03/2019 16:00,22/03/2019 16:00,1.037,1.037,0
22/03/2019 17:00,22/03/2019 17:00,1.141,1.141,0
22/03/2019 18:00,22/03/2019 18:00,1.174,1.174,0
22/03/2019 19:00,22/03/2019 19:00,1.129,1.129,0
22/03/2019 20:00,22/03/2019 20:00,1.102,1.102,0
22/03/2019 21:00,22/03/2019 21:00,1.135,1.135,0
22/03/2019 22:00,22/03/2019 22:00,1.172,1.172,0
22/03/2019 23:00,22/03/2019 23:00,1.186,1.186,0
23/03/2019 00:00,23/03/2019 00:00,1.233,1.233,0
23/03/2019 01:00,23/03/2019 01:00,1.27,1.27,0
23/03/2019 02:00,23/03/2019 02:00,1.291,1.291,0
23/03/2019 03:00,23/03/2019 03:00,1.303,1.303,0
23/03/2019 04:00,23/03/2019 04:00,1.321,1.321,0
23/03/2019 05:00,23/03/2019 05:00,1.366,1.366,0
23/03/2019 06:00,23/03/2019 06:00,1.442,1.442,0
23/03/2019 07:00,23/03/2019 07:00,1.497,1.497,0
23/03/2019 08:00,23/03/2019 08:00,1.522,1.522,0
23/03/2019 09:00,23/03/2019 09:00,1.51,1.51,0
23/03/2019 10:00,23/03/2019 10:00,1.473,1.473,0
23/03/2019 11:00,23/03/2019 11:00,1.437,1.437,0
23/03/2019 12:00,23/03/2019 12:00,1.399,1.399,0
23/03/2019 13:00,23/03/2019 13:00,1.356,1.356,0
23/03/2019 14:00,23/03/2019 14:00,1.328,1.328,0
23/03/2019 15:00,23/03/2019 15:00,1.339,1.339,0
23/03/2019 16:00,23/03/2019 16:00,1.419,1.419,0
23/03/2019 17:00,23/03/2019 17:00,1.555,1.555,0
23/03/2019 18:00,23/03/2019 18:00,1.594,1.594,0
23/03/2019 19:00,23/03/2019 19:00,1.526,1.526,0
23/03/2019 20:00,23/03/2019 20:00,1.482,1.482,0
23/03/2019 21:00,23/03/2019 21:00,1.519,1.519,0
23/03/2019 22:00,23/03/2019 22:00,1.559,1.559,0
23/03/2019 23:00,23/03/2019 23:00,1.568,1.568,0
24/03/2019 00:00,24/03/2019 00:00,1.621,1.621,0
24/03/2019 01:00,24/03/2019 01:00,1.658,1.658,0
24/03/2019 02:00,24/03/2019 02:00,1.675,1.675,0
24/03/2019 03:00,24/03/2019 03:00,1.678,1.678,0
24/03/2019 04:00,24/03/2019 04:00,1.689,1.689,0
24/03/2019 05:00,24/03/2019 05:00,1.734,1.734,0
24/03/2019 06:00,24/03/2019 06:00,1.816,1.816,0
24/03/2019 07:00,24/03/2019 07:00,1.871,1.871,0
24/03/2019 08:00,24/03/2019 08:00,1.886,1.886,0
24/03/2019 09:00,24/03/2019 09:00,1.856,1.856,0
24/03/2019 10:00,24/03/2019 10:00,1.795,1.795,0
24/03/2019 11:00,24/03/2019 11:00,1.735,1.735,0
24/03/2019 12:00,24/03/2019 12:00,1.674,1.674,0
24/03/2019 13:00,24/03/2019 13:00,1.608,1.608,0
24/03/2019 14:00,24/03/2019 14:00,1.561,1.561,0
24/03/2019 15:00,24/03/2019 15:00,1.559,1.559,0
24/03/2019 16:00,24/03/2019 16:00,1.636,1.636,0
24/03/2019 17:00,24/03/2019 17:00,1.776,1.776,0
24/03/2019 18:00,24/03/2019 18:00,1.803,1.803,0
24/03/2019 19:00,24/03/2019 19:00,1.71,1.71,0
24/03/2019 20:00,24/03/2019 20:00,1.645,1.645,0
24/03/2019 21:00,24/03/2019 21:00,1.669,1.669,0
24/03/2019 22:00,24/03/2019 22:00,1.698,1.698,0
24/03/2019 23:00,24/03/2019 23:00,1.692,1.692,0
25/03/2019 00:00,25/03/2019 00:00,1.733,1.733,0
25/03/2019 01:00,25/03/2019 01:00,1.758,1.758,0
25/03/2019 02:00,25/03/2019 02:00,1.761,1.761,0
25/03/2019 03:00,25/03/2019 03:00,1.75,1.75,0
25/03/2019 04:00,25/03/2019 04:00,1.747,1.747,0
25/03/2019 05:00,25/03/2019 05:00,1.78,1.78,0
25/03/2019 06:00,25/03/2019 06:00,1.851,1.851,0
25/03/2019 07:00,25/03/2019 07:00,1.894,1.894,0
25/03/2019 08:00,25/03/2019 08:00,1.898,1.898,0
25/03/2019 09:00,25/03/2019 09:00,1.857,1.857,0
25/03/2019 10:00,25/03/2019 10:00,1.787,1.787,0
25/03/2019 11:00,25/03/2019 11:00,1.719,1.719,0
25/03/2019 12:00,25/03/2019 12:00,1.652,1.652,0
25/03/2019 13:00,25/03/2019 13:00,1.581,1.581,0
25/03/2019 14:00,25/03/2019 14:00,1.53,1.53,0
25/03/2019 15:00,25/03/2019 15:00,1.525,1.525,0
25/03/2019 16:00,25/03/2019 16:00,1.597,1.597,0
25/03/2019 17:00,25/03/2019 17:00,1.732,1.732,0
25/03/2019 18:00,25/03/2019 18:00,1.756,1.756,0
25/03/2019 19:00,25/03/2019 19:00,1.665,1.665,0
25/03/2019 20:00,25/03/2019 20:00,1.601,1.601,0
25/03/2019 21:00,25/03/2019 21:00,1.625,1.625,0
25/03/2019 22:00,25/03/2019 22:00,1.654,1.654,0
25/03/2019 23:00,25/03/2019 23:00,1.649,1.649,0
26/03/2019 00:00,26/03/2019 00:00,1.69,1.69,0
26/03/2019 01:00,26/03/2019 01:00,1.715,1.715,0
26/03/2019 02:00,26/03/2019 02:00,1.719,1.719,0
26/03/2019 03:00,26/03/2019 03:00,1.709,1.709,0
26/03/2019 04:00,26/03/2019 04:00,1.708,1.708,0
26/03/2019 05:00,26/03/2019 05:00,1.742,1.742,0
26/03/2019 06:00,26/03/2019 06:00,1.812,1.812,0
26/03/2019 07:00,26/03/2019 07:00,1.855,1.855,0
26/03/2019 08:00,26/03/2019 08:00,1.858,1.858,0
26/03/2019 09:00,26/03/2019 09:00,1.818,1.818,0
26/03/2019 10:00,26/03/2019 10:00,1.749,1.749,0
26/03/2019 11:00,26/03/2019 11:00,1.681,1.681,0
26/03/2019 12:00,26/03/2019 12:00,1.614,1.614,0
26/03/2019 13:00,26/03/2019 13:00,1.542,1.542,0
26/03/2019 14:00,26/03/2019 14:00,1.489,1.489,0
26/03/2019 15:00,26/03/2019 15:00,1.48,1.48,0
26/03/2019 16:00,26/03/2019 16:00,1.546,1.546,0
26/03/2019 17:00,26/03/2019 17:00,1.671,1.671,0
26/03/2019 18:00,26/03/2019 18:00,1.689,1.689,0
26/03/2019 19:00,26/03/2019 19:00,1.595,1.595,0
26/03/2019 20:00,26/03/2019 20:00,1.528,1.528,0
26/03/2019 21:00,26/03/2019 21:00,1.545,1.545,0
26/03/2019 22:00,26/03/2019 22:00,1.565,1.565,0
26/03/2019 23:00,26/03/2019 23:00,1.554,1.554,0
27/03/2019 00:00,27/03/2019 00:00,1.585,1.585,0
27/03/2019 01:00,27/03/2019 01:00,1.601,1.601,0
27/03/2019 02:00,27/03/2019 02:00,1.598,1.598,0
27/03/2019 03:00,27/03/2019 03:00,1.582,1.582,0
27/03/2019 04:00,27/03/2019 04:00,1.574,1.574,0
27/03/2019 05:00,27/03/2019 05:00,1.597,1.597,0
27/03/2019 06:00,27/03/2019 06:00,1.654,1.654,0
27/03/2019 07:00,27/03/2019 07:00,1.686,1.686,0
27/03/2019 08:00,27/03/2019 08:00,1.683,1.683,0
27/03/2019 09:00,27/03/2019 09:00,1.64,1.64,0
27/03/2019 10:00,27/03/2019 10:00,1.572,1.572,0
27/03/2019 11:00,27/03/2019 11:00,1.506,1.506,0
27/03/2019 12:00,27/03/2019 12:00,1.441,1.441,0
27/03/2019 13:00,27/03/2019 13:00,1.374,1.374,0
27/03/2019 14:00,27/03/2019 14:00,1.324,1.324,0
27/03/2019 15:00,27/03/2019 15:00,1.313,1.313,0
27/03/2019 16:00,27/03/2019 16:00,1.37,1.37,0
27/03/2019 17:00,27/03/2019 17:00,1.478,1.478,0
27/03/2019 18:00,27/03/2019 18:00,1.492,1.492,0
27/03/2019 19:00,27/03/2019 19:00,1.409,1.409,0
27/03/2019 20:00,27/03/2019 20:00,1.349,1.349,0
27/03/2019 21:00,27/03/2019 21:00,1.363,1.363,0
27/03/2019 22:00,27/03/2019 22:00,1.381,1.381,0
27/03/2019 23:00,27/03/2019 23:00,1.371,1.371,0
28/03/2019 00:00,28/03/2019 00:00,1.399,1.399,0
28/03/2019 01:00,28/03/2019 01:00,1.414,1.414,0
28/03/2019 02:00,28/03/2019 02:00,1.411,1.411,0
28/03/2019 03:00,28/03/2019 03:00,1.398,1.398,0
28/03/2019 04:00,28/03/2019 04:00,1.392,1.392,0
28/03/2019 05:00,28/03/2019 05:00,1.413,1.413,0
28/03/2019 06:00,28/03/2019 06:00,1.465,1.465,0
28/03/2019 07:00,28/03/2019 07:00,1.495,1.495,0
28/03/2019 08:00,28/03/2019 08:00,1.493,1.493,0
28/03/2019 09:00,28/03/2019 09:00,1.456,1.456,0
28/03/2019 10:00,28/03/2019 10:00,1.396,1.396,0
28/03/2019 11:00,28/03/2019 11:00,1.339,1.339,0
28/03/2019 12:00,28/03/2019 12:00,1.282,1.282,0
28/03/2019 13:00,28/03/2019 13:00,1.222,1.222,0
28/03/2019 14:00,28/03/2019 14:00,1.178,1.178,0
28/03/2019 15:00,28/03/2019 15:00,1.169,1.169,0
28/03/2019 16:00,28/03/2019 16:00,1.219,1.219,0
28/03/2019 17:00,28/03/2019 17:00,1.316,1.316,0
28/03/2019 18:00,28/03/2019 18:00,1.329,1.329,0
28/03/2019 19:00,28/03/2019 19:00,1.255,1.255,0
28/03/2019 20:00,28/03/2019 20:00,1.202,1.202,0
28/03/2019 21:00,28/03/2019 21:00,1.215,1.215,0
28/03/2019 22:00,28/03/2019 22:00,1.233,1.233,0
28/03/2019 23:00,28/03/2019 23:00,1.225,1.225,0
29/03/2019 00:00,29/03/2019 00:00,1.252,1.252,0
29/03/2019 01:00,29/03/2019 01:00,1.267,1.267,0
29/03/2019 02:00,29/03/2019 02:00,1.268,1.268,0
29/03/2019 03:00,29/03/2019 03:00,1.259,1.259,0
29/03/2019 04:00,29/03/2019 04:00,1.258,1.258,0
29/03/2019 05:00,29/03/2019 05:00,1.282,1.282,0
29/03/2019 06:00,29/03/2019 06:00,1.335,1.335,0
29/03/2019 07:00,29/03/2019 07:00,1.368,1.368,0
29/03/2019 08:00,29/03/2019 08:00,1.374,1.374,0
29/03/2019 09:00,29/03/2019 09:00,1.348,1.348,0
29/03/2019 10:00,29/03/2019 10:00,1.302,1.302,0
29/03/2019 11:00,29/03/2019 11:00,1.258,1.258,0
29/03/2019 12:00,29/03/2019 12:00,1.214,1.214,0
29/03/2019 13:00,29/03/2019 13:00,1.169,1.169,0
29/03/2019 14:00,29/03/2019 14:00,1.138,1.138,0
29/03/2019 15:00,29/03/2019 15:00,1.141,1.141,0
29/03/2019 16:00,29/03/2019 16:00,1.204,1.204,0
29/03/2019 17:00,29/03/2019 17:00,1.315,1.315,0
29/03/2019 18:00,29/03/2019 18:00,1.344,1.344,0
29/03/2019 19:00,29/03/2019 19:00,1.285,1.285,0
29/03/2019 20:00,29/03/2019 20:00,1.246,1.246,0
29/03/2019 21:00,29/03/2019 21:00,1.276,1.276,0
29/03/2019 22:00,29/03/2019 22:00,1.31,1.31,0
29/03/2019 23:00,29/03/2019 23:00,1.319,1.319,0
30/03/2019 00:00,30/03/2019 00:00,1.364,1.364,0
30/03/2019 01:00,30/03/2019 01:00,1.398,1.398,0
30/03/2019 02:00,30/03/2019 02:00,1.416,1.416,0
30/03/2019 03:00,30/03/2019 03:00,1.422,1.422,0
30/03/2019 04:00,30/03/2019 04:00,1.435,1.435,0
30/03/2019 05:00,30/03/2019 05:00,1.478,1.478,0
30/03/2019 06:00,30/03/2019 06:00,1.553,1.553,0
30/03/2019 07:00,30/03/2019 07:00,1.606,1.606,0
30/03/2019 08:00,30/03/2019 08:00,1.626,1.626,0
30/03/2019 09:00,30/03/2019 09:00,1.606,1.606,0
30/03/2019 10:00,30/03/2019 10:00,1.56,1.56,0
30/03/2019 11:00,30/03/2019 11:00,1.515,1.515,0
30/03/2019 12:00,30/03/2019 12:00,1.469,1.469,0
30/03/2019 13:00,30/03/2019 13:00,1.417,1.417,0
30/03/2019 14:00,30/03/2019 14:00,1.382,1.382,0
30/03/2019 15:00,30/03/2019 15:00,1.387,1.387,0
30/03/2019 16:00,30/03/2019 16:00,1.463,1.463,0
30/03/2019 17:00,30/03/2019 17:00,1.596,1.596,0
30/03/2019 18:00,30/03/2019 18:00,1.628,1.628,0
30/03/2019 19:00,30/03/2019 19:00,1.553,1.553,0
30/03/2019 20:00,30/03/2019 20:00,1.501,1.501,0
30/03/2019 21:00,30/03/2019 21:00,1.531,1.531,0
30/03/2019 22:00,30/03/2019 22:00,1.566,1.566,0
30/03/2019 23:00,30/03/2019 23:00,1.569,1.569,0
31/03/2019 00:00,31/03/2019 00:00,1.615,1.615,0
31/03/2019 01:00,31/03/2019 02:00,1.647,1.647,0
31/03/2019 02:00,31/03/2019 03:00,1.658,1.658,0
31/03/2019 03:00,31/03/2019 04:00,1.656,1.656,0
31/03/2019 04:00,31/03/2019 05:00,1.662,1.662,0
31/03/2019 05:00,31/03/2019 06:00,1.702,1.702,0
31/03/2019 06:00,31/03/2019 07:00,1.779,1.779,0
31/03/2019 07:00,31/03/2019 08:00,1.829,1.829,0
31/03/2019 08:00,31/03/2019 09:00,1.841,1.841,0
31/03/2019 09:00,31/03/2019 10:00,1.809,1.809,0
31/03/2019 10:00,31/03/2019 11:00,1.749,1.749,0
31/03/2019 11:00,31/03/2019 12:00,1.69,1.69,0
31/03/2019 12:00,31/03/2019 13:00,1.631,1.631,0
31/03/2019 13:00,31/03/2019 14:00,1.567,1.567,0
31/03/2019 14:00,31/03/2019 15:00,1.523,1.523,0
31/03/2019 15:00,31/03/2019 16:00,1.523,1.523,0
31/03/2019 16:00,31/03/2019 17:00,1.601,1.601,0
31/03/2019 17:00,31/03/2019 18:00,1.742,1.742,0
31/03/2019 18:00,31/03/2019 19:00,1.773,1.773,0
31/03/2019 19:00,31/03/2019 20:00,1.687,1.687,0
31/03/2019 20:00,31/03/2019 21:00,1.628,1.628,0
31/03/2019 21:00,31/03/2019 22:00,1.658,1.658,0
31/03/2019 22:00,31/03/2019 23:00,1.694,1.694,0
31/03/2019 23:00,01/04/2019 00:00,1.695,1.695,0
01/04/2019 00:00,01/04/2019 01:00,1.744,1.744,0
01/04/2019 01:00,01/04/2019 02:00,1.777,1.777,0
01/04/2019 02:00,01/04/2019 03:00,1.788,1.788,0
01/04/2019 03:00,01/04/2019 04:00,1.786,1.786,0
01/04/2019 04:00,01/04/2019 05:00,1.793,1.793,0
01/04/2019 05:00,01/04/2019 06:00,1.837,1.837,0
01/04/2019 06:00,01/04/2019 07:00,1.921,1.921,0
01/04/2019 07:00,01/04/2019 08:00,1.976,1.976,0
01/04/2019 08:00,01/04/2019 09:00,1.991,1.991,0
01/04/2019 09:00,01/04/2019 10:00,1.96,1.96,0
01/04/2019 10:00,01/04/2019 11:00,1.897,1.897,0
01/04/2019 11:00,01/04/2019 12:00,1.836,1.836,0
01/04/2019 12:00,01/04/2019 13:00,1.775,1.775,0
01/04/2019 13:00,01/04/2019 14:00,1.709,1.709,0
01/04/2019 14:00,01/04/2019 15:00,1.664,1.664,0
01/04/2019 15:00,01/04/2019 16:00,1.668,1.668,0
01/04/2019 16:00,01/04/2019 17:00,1.758,1.758,0
01/04/2019 17:00,01/04/2019 18:00,1.917,1.917,0
01/04/2019 18:00,01/04/2019 19:00,1.956,1.956,0
01/04/2019 19:00,01/04/2019 20:00,1.865,1.865,0
01/04/2019 20:00,01/04/2019 21:00,1.805,1.805,0
01/04/2019 21:00,01/04/2019 22:00,1.843,1.843,0
01/04/2019 22:00,01/04/2019 23:00,1.887,1.887,0
01/04/2019 23:00,02/04/2019 00:00,1.893,1.893,0
02/04/2019 00:00,02/04/2019 01:00,1.952,1.952,0
02/04/2019 01:00,02/04/2019 02:00,1.994,1.994,0
02/04/2019 02:00,02/04/2019 03:00,2.012,2.012,0
02/04/2019 03:00,02/04/2019 04:00,2.013,2.013,0
02/04/2019 04:00,02/04/2019 05:00,2.026,2.026,0
02/04/2019 05:00,02/04/2019 06:00,2.079,2.079,0
02/04/2019 06:00,02/04/2019 07:00,2.178,2.178,0
02/04/2019 07:00,02/04/2019 08:00,2.245,2.245,0
02/04/2019 08:00,02/04/2019 09:00,2.266,2.266,0
02/04/2019 09:00,02/04/2019 10:00,2.233,2.233,0
02/04/2019 10:00,02/04/2019 11:00,2.163,2.163,0
02/04/2019 11:00,02/04/2019 12:00,2.096,2.096,0
02/04/2019 12:00,02/04/2019 13:00,2.027,2.027,0
02/04/2019 13:00,02/04/2019 14:00,1.952,1.952,0
02/04/2019 14:00,02/04/2019 15:00,1.901,1.901,0
02/04/2019 15:00,02/04/2019 16:00,1.905,1.905,0
02/04/2019 16:00,02/04/2019 17:00,2.007,2.007,0
02/04/2019 17:00,02/04/2019 18:00,2.188,2.188,0
02/04/2019 18:00,02/04/2019 19:00,2.23,2.23,0
02/04/2019 19:00,02/04/2019 20:00,2.125,2.125,0
02/04/2019 20:00,02/04/2019 21:00,2.054,2.054,0
02/04/2019 21:00,02/04/2019 22:00,2.094,2.094,0
02/04/2019 22:00,02/04/2019 23:00,2.14,2.14,0
02/04/2019 23:00,03/04/2019 00:00,2.143,2.143,0
03/04/2019 00:00,03/04/2019 01:00,2.205,2.205,0
03/04/2019 01:00,03/04/2019 02:00,2.247,2.247,0
03/04/2019 02:00,03/04/2019 03:00,2.261,2.261,0
03/04/2019 03:00,03/04/2019 04:00,2.256,2.256,0
03/04/2019 04:00,03/04/2019 05:00,2.263,2.263,0
